ID,Region,Market,Rice_Imported,Month,Year,Longitude,Latitude
4689,SNNP,Shone,18,August,2016,37.94869425,7.134857075
4690,SNNP,Doyugena,17,August,2016,37.78333,7.33333
4691,SNNP,Alaba,16,August,2016,38.086143,7.311546
4692,SNNP,Awasa,16,August,2016,38.474819,7.058624
4693,SNNP,Hagere-Selam   ,16.64,August,2016,38.51921184,6.513880636
4694,SNNP,Dilla,16.66,August,2016,38.30745962,6.410516676
4695,SNNP,Yirega-chefie ,17,August,2016,38.1988827,6.16095383
4696,SNNP,Welayita sodo,16.64,August,2016,37.749997,6.8999964
4697,SNNP,Bodite,17,August,2016,37.89064905,7.038034865
4698,SNNP,Jinka,18.64,August,2016,36.56441614,5.78310286
4699,SNNP,Dimeka,20,August,2016,36.45041198,4.892522922
4700,SNNP,Masha,20,August,2016,35.47956686,7.741652627
4701,SNNP,Tepi,18,August,2016,35.36770327,7.320015599
4702,SNNP,Boniga,19.31,August,2016,36.24008346,7.388535704
4703,SNNP,Chana,20,August,2016,36.11775846,6.226550231
4704,SNNP,Arbam-minch,17,August,2016,37.5527474,6.024547891
4705,SNNP,Sawla,16.31,August,2016,36.87437474,6.300226567
4706,SNNP,Shewa-Bench,20,August,2016,35.166666,6.916663
4707,SNNP,Mizan-Teferi ,18,August,2016,35.41120174,6.883477024
4708,SNNP,Deri,18,August,2016,36.28577951,7.384839762
4709,SNNP,Amaro-Kele ,18.64,August,2016,38.03333333,6.083333333
4710,SNNP,Soyama,18.33,August,2016,37.88333333,5.7
4711,SNNP,Karate,20,August,2016,37.48333333,5.25
4712,SNNP,Gidola,19.31,August,2016,37.34772952,5.647078098
4713,SNNP,Tercha,20.33,August,2016,37.175334,7.146295
4714,SNNP,Besite-chere,20,August,2016,NA,NA
4715,SNNP,Lasoka,20,August,2016,36.60777815,6.30774507
4716,SNNP,Amaya,17.31,August,2016,36.68000727,7.105541206
4717,SNNP,SNNPR AVERAGE,17.96,August,2016,NA,NA
4718,GAMBELLA,Gambella,20,August,2016,34.58547076,8.249396585
4719,GAMBELLA,Shebo-Kire,20.98,August,2016,NA,NA
4720,GAMBELLA,Meti,18,August,2016,35.31666667,7.233333333
4721,GAMBELLA,GAMBELLA-AVERAGE,19.62,August,2016,NA,NA
4722,GAMBELLA,HARARI TOWN,15.16,August,2016,42.11815,9.31387
4723,DIREDAWA,Dire Dawa,15,August,2016,41.86611,9.59306
4724,DIREDAWA,Melka-Jebdu,16,August,2016,41.78365,9.61833
4725,DIREDAWA,Dire Dawa Average,15.66,August,2016,NA,NA
4726,DIREDAWA,Country level Average,17.54,August,2016,NA,NA
4727,ADDIS   ABABA ,Merkato,16,August,2016,38.73666372,9.0249999
4728,ADDIS   ABABA ,Kera,15.83,August,2016,38.75189,8.98395
4729,ADDIS   ABABA ,Zenebe work,16.66,August,2016,38.7078,8.98711
4730,ADDIS   ABABA ,Gergi,16.66,August,2016,38.80949,8.99538
4731,ADDIS   ABABA ,Saris,16,August,2016,38.76341,8.95198
4732,ADDIS   ABABA ,Kotebe,16,August,2016,38.83985,9.03713
4733,ADDIS   ABABA ,Ferensay Legasion,16,August,2016,38.77373,9.05919
4734,ADDIS   ABABA ,Shola (yeka),16,August,2016,38.79539,9.02504
4735,ADDIS   ABABA ,Asko,17,August,2016,38.692267,9.065301
4736,ADDIS   ABABA ,Addisu-Gebeya,17,August,2016,38.73727,9.05959
4737,ADDIS   ABABA ,Efoyita Gebeya,15.66,August,2016,NA,NA
4738,ADDIS   ABABA ,Akaki,16,August,2016,38.789162,8.895831
4739,ADDIS   ABABA ,Addis Ababa Average,16.23,August,2016,NA,NA
4740,TIGRAY,"Enda Silase	",20,September,2016,38.27211005,14.08944251
4741,TIGRAY,Endabaguna,-,September,2016,38.19317204,13.97860867
4742,TIGRAY,"	Adwa",20,September,2016,38.88818805,14.14845458
4743,TIGRAY,"	Axum",18,September,2016,38.71879888,14.11130791
4744,TIGRAY,"	Adigrat",18,September,2016,39.46033457,14.26667752
4745,TIGRAY,"	Wukiro",20,September,2016,39.599747,13.796083
4746,TIGRAY, Maichew,20,September,2016,39.541533,12.78792086
4747,TIGRAY,"	Mekelle",18.98,September,2016,39.47221911,13.48719005
4748,TIGRAY,"	Tigray Average	",19.26,September,2016,NA,NA
4749,AFAR,Ayisaeta,14.33,September,2016,41.43333,11.56667
4750,AFAR, Dubti ,18.64,September,2016,41.082,11.73292
4751,AFAR, Melka Werers,16,September,2016,40.18154914,9.340880502
4752,AFAR, AwashSabat Killo ,17.33,September,2016,8.983333333,40.16666667
4753,AFAR,Afar Average,16.5,September,2016,NA,NA
4754,AMHARA,Chuahit ,20,September,2016,39.311961,10.643157
4755,AMHARA,Gondar ,20,September,2016,37.46149667,12.59878688
4756,AMHARA,Esete,20,September,2016,37.88657423,10.92298692
4757,AMHARA,Debre-Tabor    ,19.31,September,2016,38.00833967,11.84769551
4758,AMHARA,Kobo,20,September,2016,39.63127424,12.16406542
4759,AMHARA,Weldiya     ,18,September,2016,39.6014117,11.82360232
4760,AMHARA,Kombolcha,17,September,2016,39.73724188,11.07807805
4761,AMHARA,Dessie,17,September,2016,39.63548793,11.11703902
4762,AMHARA,Shewa- Robit  ,16.33,September,2016,39.90269733,10.00580856
4763,AMHARA,Debre-Birhan,17,September,2016,39.52890047,9.67650294
4764,AMHARA,Mota ,18,September,2016,37.8807432,11.07475582
4765,AMHARA,Debre- markos,17,September,2016,37.72636868,10.33641293
4766,AMHARA,Dembecha,18,September,2016,37.48251554,10.56669266
4767,AMHARA,Bahir-Dar,18,September,2016,37.3815488,11.58416449
4768,AMHARA,Sekota,19.66,September,2016,39.03355257,12.62479803
4769,AMHARA,Amde work,18,September,2016,38.85815043,12.45920199
4770,AMHARA,Danigla,20,September,2016,36.83153176,11.25223153
4771,AMHARA,Chagni ,17,September,2016,36.50793596,10.95196565
4772,AMHARA,Kemise ,17,September,2016,39.85696873,10.71374234
4773,AMHARA,Bati ,15.66,September,2016,40.0181327,11.19153266
4774,AMHARA,Amhara Average,18.1,September,2016,NA,NA
4775,OROMIYA,Ghimbi,18,September,2016,35.83291974,9.163103789
4776,OROMIYA,Dembi-Dolo,22.96,September,2016,34.79748694,8.530219501
4777,OROMIYA,Shambu,18,September,2016,37.09431432,9.569809208
4778,OROMIYA,Nekemte,18,September,2016,36.54851971,9.09042469
4779,OROMIYA,Bedele,18,September,2016,36.36017384,8.454821965
4780,OROMIYA,Metu,17.66,September,2016,35.58726864,8.300606827
4781,OROMIYA,Jimma,16,September,2016,36.84385226,7.672338798
4782,OROMIYA,Agaro,16.66,September,2016,36.58627683,7.848002731
4783,OROMIYA,Ambo,17.33,September,2016,37.8446066,8.976806527
4784,OROMIYA,Weliso,17.33,September,2016,37.97073066,8.534178897
4785,OROMIYA,Ejere,20,September,2016,39.262249,8.78288
4786,OROMIYA,Fiche,17,September,2016,38.73344116,9.791083661
4787,OROMIYA,Nazareth,18,September,2016,39.26667,8.55
4788,OROMIYA,Shashe-mene ,17.66,September,2016,38.6,7.2
4789,OROMIYA,Diksise,16,September,2016,39.55824,8.059179
4790,OROMIYA,Asella,16,September,2016,39.12972322,7.949589951
4791,OROMIYA,Asebe-Teferi,16,September,2016,40.86708,9.08569
4792,OROMIYA,Bedessa,16,September,2016,40.77378712,8.902011546
4793,OROMIYA,Alemaya,15,September,2016,42.0166666,9.3999984
4794,OROMIYA,Boreda,15,September,2016,41.278686,9.331067
4795,OROMIYA,Adaba,18,September,2016,39.3890878,7.004454253
4796,OROMIYA,Robe,18.64,September,2016,39.631104,7.860619
4797,OROMIYA,Hagere-Mariam,18.64,September,2016,38.23603,5.63418
4798,OROMIYA,Negele-Borena,16.66,September,2016,39.583331,5.333332
4799,OROMIYA,Oromiya Average,17.37,September,2016,NA,NA
4800,SOMALIE,Shinile,16,September,2016,41.844013,9.686515
4801,SOMALIE,Arere,16,September,2016,37.6,8.51667
4802,SOMALIE,Jigjiga,16,September,2016,42.792342,9.367259
4803,SOMALIE,Hartshek,16,September,2016,43.3499986,9.1499994
4804,SOMALIE,Dolo,18.33,September,2016,42.059257,4.179211
4805,SOMALIE,Moyale,16.66,September,2016,39.056,3.527
4806,SOMALIE,Somali Average,16.48,September,2016,NA,NA
4807,BENISHANGUL - GUMUZ              ,Mambook,20,September,2016,NA,NA
4808,BENISHANGUL - GUMUZ              ,Mender-Sebat ,17,September,2016,NA,NA
4809,BENISHANGUL - GUMUZ              ,Asossa,20,September,2016,34.53730603,10.05784932
4810,BENISHANGUL - GUMUZ              ,Bambasi,20,September,2016,34.73046863,9.751504664
4811,BENISHANGUL - GUMUZ              ,Kemashi,18.64,September,2016,35.85916991,9.515450626
4812,BENISHANGUL - GUMUZ              ,Agelo-meti  ,22,September,2016,35.77048443,9.640776618
4813,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,19.55,September,2016,NA,NA
4814,SNNP,Welikite,16.33,September,2016,37.77266735,8.27732366
4815,SNNP,Butajira,15.33,September,2016,38.42140499,8.173264069
4816,SNNP,Hosahna,17.33,September,2016,37.84747123,7.538579317
4817,SNNP,Shone,18,September,2016,37.94869425,7.134857075
4818,SNNP,Doyugena,17.33,September,2016,37.78333,7.33333
4819,SNNP,Alaba,16,September,2016,38.086143,7.311546
4820,SNNP,Awasa,16,September,2016,38.474819,7.058624
4821,SNNP,Hagere-Selam   ,17.31,September,2016,38.51921184,6.513880636
4822,SNNP,Dilla,16,September,2016,38.30745962,6.410516676
4823,SNNP,Yirega-chefie ,16.66,September,2016,38.1988827,6.16095383
4824,SNNP,Welayita sodo,14,September,2016,37.749997,6.8999964
4825,SNNP,Bodite,17.33,September,2016,37.89064905,7.038034865
4826,SNNP,Jinka,18,September,2016,36.56441614,5.78310286
4827,SNNP,Dimeka,20,September,2016,36.45041198,4.892522922
4828,SNNP,Masha,20,September,2016,35.47956686,7.741652627
4829,SNNP,Tepi,18,September,2016,35.36770327,7.320015599
4830,SNNP,Boniga,19.66,September,2016,36.24008346,7.388535704
4831,SNNP,Chana,20,September,2016,36.11775846,6.226550231
4832,SNNP,Arbam-minch,16.33,September,2016,37.5527474,6.024547891
4833,SNNP,Sawla,16,September,2016,36.87437474,6.300226567
4834,SNNP,Shewa-Bench,20,September,2016,35.166666,6.916663
4835,SNNP,Mizan-Teferi ,20,September,2016,35.41120174,6.883477024
4836,SNNP,Deri,19.31,September,2016,36.28577951,7.384839762
4837,SNNP,Amaro-Kele ,18.64,September,2016,38.03333333,6.083333333
4838,SNNP,Soyama,18,September,2016,37.88333333,5.7
4839,SNNP,Karate,20,September,2016,37.48333333,5.25
4840,SNNP,Gidola,19.31,September,2016,37.34772952,5.647078098
4841,SNNP,Tercha,21.66,September,2016,37.175334,7.146295
4842,SNNP,Besite-chere,20,September,2016,NA,NA
4843,SNNP,Lasoka,20,September,2016,36.60777815,6.30774507
4844,SNNP,Amaya,17.83,September,2016,36.68000727,7.105541206
4845,SNNP,SNNPR AVERAGE,17.99,September,2016,NA,NA
4846,GAMBELLA,Gambella,20,September,2016,34.58547076,8.249396585
4847,GAMBELLA,Shebo-Kire,21.33,September,2016,NA,NA
4848,GAMBELLA,Meti,18,September,2016,35.31666667,7.233333333
4849,GAMBELLA,GAMBELLA-AVERAGE,19.73,September,2016,NA,NA
4850,GAMBELLA,HARARI TOWN,15.33,September,2016,42.11815,9.31387
4851,DIREDAWA,Dire Dawa,16,September,2016,41.86611,9.59306
4852,DIREDAWA,Melka-Jebdu,16,September,2016,41.78365,9.61833
4853,DIREDAWA,Dire Dawa Average,16,September,2016,NA,NA
4854,DIREDAWA,Country level Average,17.66,September,2016,NA,NA
4855,ADDIS   ABABA ,Merkato,16.33,September,2016,38.73666372,9.0249999
4856,ADDIS   ABABA ,Kera,16,September,2016,38.75189,8.98395
4857,ADDIS   ABABA ,Zenebe work,16.33,September,2016,38.7078,8.98711
4858,ADDIS   ABABA ,Gergi,17,September,2016,38.80949,8.99538
4859,ADDIS   ABABA ,Saris,16,September,2016,38.76341,8.95198
4860,ADDIS   ABABA ,Kotebe,16,September,2016,38.83985,9.03713
4861,ADDIS   ABABA ,Ferensay Legasion,16.33,September,2016,38.77373,9.05919
4862,ADDIS   ABABA ,Shola (yeka),16,September,2016,38.79539,9.02504
4863,ADDIS   ABABA ,Asko,17,September,2016,38.692267,9.065301
4864,ADDIS   ABABA ,Addisu-Gebeya,17,September,2016,38.73727,9.05959
4865,ADDIS   ABABA ,Efoyita Gebeya,16,September,2016,NA,NA
4866,ADDIS   ABABA ,Akaki,16,September,2016,38.789162,8.895831
4867,ADDIS   ABABA ,Addis Ababa Average,16.33,September,2016,NA,NA
4868,TIGRAY,"Enda Silase	",18,October,2016,38.27211005,14.08944251
4869,TIGRAY,Endabaguna,19.66,October,2016,38.19317204,13.97860867
4870,TIGRAY,"	Adwa",20,October,2016,38.88818805,14.14845458
4871,TIGRAY,"	Axum",18,October,2016,38.71879888,14.11130791
4872,TIGRAY,"	Adigrat",18,October,2016,39.46033457,14.26667752
4873,TIGRAY,"	Wukiro",20,October,2016,39.599747,13.796083
4874,TIGRAY, Maichew,20,October,2016,39.541533,12.78792086
4875,TIGRAY,"	Mekelle",18,October,2016,39.47221911,13.48719005
4876,TIGRAY,"	Tigray Average	",18.93,October,2016,NA,NA
4877,AFAR,Ayisaeta,15.66,October,2016,41.43333,11.56667
4878,AFAR, Dubti ,20,October,2016,41.082,11.73292
4879,AFAR, Melka Werers,16,October,2016,40.18154914,9.340880502
4880,AFAR, AwashSabat Killo ,16.98,October,2016,8.983333333,40.16666667
4881,AFAR,Afar Average,17.08,October,2016,NA,NA
4882,AMHARA,Chuahit ,20,October,2016,39.311961,10.643157
4883,AMHARA,Gondar ,20,October,2016,37.46149667,12.59878688
4884,AMHARA,Esete,20,October,2016,37.88657423,10.92298692
4885,AMHARA,Debre-Tabor    ,18,October,2016,38.00833967,11.84769551
4886,AMHARA,Kobo,19.31,October,2016,39.63127424,12.16406542
4887,AMHARA,Weldiya     ,18.64,October,2016,39.6014117,11.82360232
4888,AMHARA,Kombolcha,16.66,October,2016,39.73724188,11.07807805
4889,AMHARA,Dessie,17,October,2016,39.63548793,11.11703902
4890,AMHARA,Shewa- Robit  ,16,October,2016,39.90269733,10.00580856
4891,AMHARA,Debre-Birhan,16.33,October,2016,39.52890047,9.67650294
4892,AMHARA,Mota ,18,October,2016,37.8807432,11.07475582
4893,AMHARA,Debre- markos,17,October,2016,37.72636868,10.33641293
4894,AMHARA,Dembecha,18,October,2016,37.48251554,10.56669266
4895,AMHARA,Bahir-Dar,18,October,2016,37.3815488,11.58416449
4896,AMHARA,Sekota,19.31,October,2016,39.03355257,12.62479803
4897,AMHARA,Amde work,17.31,October,2016,38.85815043,12.45920199
4898,AMHARA,Danigla,18.64,October,2016,36.83153176,11.25223153
4899,AMHARA,Chagni ,17,October,2016,36.50793596,10.95196565
4900,AMHARA,Kemise ,17,October,2016,39.85696873,10.71374234
4901,AMHARA,Bati ,15.66,October,2016,40.0181327,11.19153266
4902,AMHARA,Amhara Average,17.84,October,2016,NA,NA
4903,OROMIYA,Ghimbi,18,October,2016,35.83291974,9.163103789
4904,OROMIYA,Dembi-Dolo,20,October,2016,34.79748694,8.530219501
4905,OROMIYA,Shambu,18,October,2016,37.09431432,9.569809208
4906,OROMIYA,Nekemte,18,October,2016,36.54851971,9.09042469
4907,OROMIYA,Bedele,-,October,2016,36.36017384,8.454821965
4908,OROMIYA,Metu,18,October,2016,35.58726864,8.300606827
4909,OROMIYA,Jimma,16,October,2016,36.84385226,7.672338798
4910,OROMIYA,Agaro,16,October,2016,36.58627683,7.848002731
4911,OROMIYA,Ambo,16,October,2016,37.8446066,8.976806527
4912,OROMIYA,Weliso,16.33,October,2016,37.97073066,8.534178897
4913,OROMIYA,Ejere,20,October,2016,39.262249,8.78288
4914,OROMIYA,Fiche,18,October,2016,38.73344116,9.791083661
4915,OROMIYA,Nazareth,17.66,October,2016,39.26667,8.55
4916,OROMIYA,Shashe-mene ,16,October,2016,38.6,7.2
4917,OROMIYA,Diksise,16,October,2016,39.55824,8.059179
4918,OROMIYA,Asella,18,October,2016,39.12972322,7.949589951
4919,OROMIYA,Asebe-Teferi,15.33,October,2016,40.86708,9.08569
4920,OROMIYA,Bedessa,16,October,2016,40.77378712,8.902011546
4921,OROMIYA,Alemaya,15,October,2016,42.0166666,9.3999984
4922,OROMIYA,Boreda,15,October,2016,41.278686,9.331067
4923,OROMIYA,Adaba,18.33,October,2016,39.3890878,7.004454253
4924,OROMIYA,Robe,19.31,October,2016,39.631104,7.860619
4925,OROMIYA,Hagere-Mariam,19.31,October,2016,38.23603,5.63418
4926,OROMIYA,Negele-Borena,16.66,October,2016,39.583331,5.333332
4927,OROMIYA,Oromiya Average,17.19,October,2016,NA,NA
4928,SOMALIE,Shinile,16,October,2016,41.844013,9.686515
4929,SOMALIE,Arere,16,October,2016,37.6,8.51667
4930,SOMALIE,Jigjiga,16,October,2016,42.792342,9.367259
4931,SOMALIE,Hartshek,16,October,2016,43.3499986,9.1499994
4932,SOMALIE,Dolo,20.33,October,2016,42.059257,4.179211
4933,SOMALIE,Moyale,16.33,October,2016,39.056,3.527
4934,SOMALIE,Somali Average,16.71,October,2016,NA,NA
4935,BENISHANGUL - GUMUZ              ,Mambook,18,October,2016,NA,NA
4936,BENISHANGUL - GUMUZ              ,Mender-Sebat ,-,October,2016,NA,NA
4937,BENISHANGUL - GUMUZ              ,Asossa,18,October,2016,34.53730603,10.05784932
4938,BENISHANGUL - GUMUZ              ,Bambasi,20,October,2016,34.73046863,9.751504664
4939,BENISHANGUL - GUMUZ              ,Kemashi,19.31,October,2016,35.85916991,9.515450626
4940,BENISHANGUL - GUMUZ              ,Agelo-meti  ,22,October,2016,35.77048443,9.640776618
4941,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,19.41,October,2016,NA,NA
4942,SNNP,Welikite,17.66,October,2016,37.77266735,8.27732366
4943,SNNP,Butajira,15.66,October,2016,38.42140499,8.173264069
4944,SNNP,Hosahna,17.66,October,2016,37.84747123,7.538579317
4945,SNNP,Shone,18,October,2016,37.94869425,7.134857075
4946,SNNP,Doyugena,16,October,2016,37.78333,7.33333
4947,SNNP,Alaba,15.33,October,2016,38.086143,7.311546
4948,SNNP,Awasa,16,October,2016,38.474819,7.058624
4949,SNNP,Hagere-Selam   ,16.64,October,2016,38.51921184,6.513880636
4950,SNNP,Dilla,15.66,October,2016,38.30745962,6.410516676
4951,SNNP,Yirega-chefie ,16.33,October,2016,38.1988827,6.16095383
4952,SNNP,Welayita sodo,16.33,October,2016,37.749997,6.8999964
4953,SNNP,Bodite,17.33,October,2016,37.89064905,7.038034865
4954,SNNP,Jinka,19.31,October,2016,36.56441614,5.78310286
4955,SNNP,Dimeka,20,October,2016,36.45041198,4.892522922
4956,SNNP,Masha,20,October,2016,35.47956686,7.741652627
4957,SNNP,Tepi,18,October,2016,35.36770327,7.320015599
4958,SNNP,Boniga,19.66,October,2016,36.24008346,7.388535704
4959,SNNP,Chana,20,October,2016,36.11775846,6.226550231
4960,SNNP,Arbam-minch,16.33,October,2016,37.5527474,6.024547891
4961,SNNP,Sawla,18,October,2016,36.87437474,6.300226567
4962,SNNP,Shewa-Bench,20,October,2016,35.166666,6.916663
4963,SNNP,Mizan-Teferi ,19.31,October,2016,35.41120174,6.883477024
4964,SNNP,Deri,20,October,2016,36.28577951,7.384839762
4965,SNNP,Amaro-Kele ,18.98,October,2016,38.03333333,6.083333333
4966,SNNP,Soyama,20,October,2016,37.88333333,5.7
4967,SNNP,Karate,20,October,2016,37.48333333,5.25
4968,SNNP,Gidola,19.31,October,2016,37.34772952,5.647078098
4969,SNNP,Tercha,20.33,October,2016,37.175334,7.146295
4970,SNNP,Besite-chere,20,October,2016,NA,NA
4971,SNNP,Lasoka,20,October,2016,36.60777815,6.30774507
4972,SNNP,Amaya,18,October,2016,36.68000727,7.105541206
4973,SNNP,SNNPR AVERAGE,18.18,October,2016,NA,NA
4974,GAMBELLA,Gambella,20,October,2016,34.58547076,8.249396585
4975,GAMBELLA,Shebo-Kire,21.66,October,2016,NA,NA
4976,GAMBELLA,Meti,18,October,2016,35.31666667,7.233333333
4977,GAMBELLA,GAMBELLA-AVERAGE,19.83,October,2016,NA,NA
4978,GAMBELLA,HARARI TOWN,15.33,October,2016,42.11815,9.31387
4979,DIREDAWA,Dire Dawa,15,October,2016,41.86611,9.59306
4980,DIREDAWA,Melka-Jebdu,16,October,2016,41.78365,9.61833
4981,DIREDAWA,Dire Dawa Average,15.66,October,2016,NA,NA
4982,DIREDAWA,Country level Average,17.64,October,2016,NA,NA
4983,ADDIS   ABABA ,Merkato,16.33,October,2016,38.73666372,9.0249999
4984,ADDIS   ABABA ,Kera,16,October,2016,38.75189,8.98395
4985,ADDIS   ABABA ,Zenebe work,16.33,October,2016,38.7078,8.98711
4986,ADDIS   ABABA ,Gergi,17,October,2016,38.80949,8.99538
4987,ADDIS   ABABA ,Saris,16,October,2016,38.76341,8.95198
4988,ADDIS   ABABA ,Kotebe,16,October,2016,38.83985,9.03713
4989,ADDIS   ABABA ,Ferensay Legasion,16.66,October,2016,38.77373,9.05919
4990,ADDIS   ABABA ,Shola (yeka),16,October,2016,38.79539,9.02504
4991,ADDIS   ABABA ,Asko,17.33,October,2016,38.692267,9.065301
4992,ADDIS   ABABA ,Addisu-Gebeya,17,October,2016,38.73727,9.05959
4993,ADDIS   ABABA ,Efoyita Gebeya,16,October,2016,NA,NA
4994,ADDIS   ABABA ,Akaki,16.33,October,2016,38.789162,8.895831
4995,ADDIS   ABABA ,Addis Ababa Average,16.41,October,2016,NA,NA
4996,TIGRAY,"Enda Silase	",19.31,November,2016,38.27211005,14.08944251
4997,TIGRAY,Endabaguna,19.66,November,2016,38.19317204,13.97860867
4998,TIGRAY,"	Adwa",20,November,2016,38.88818805,14.14845458
4999,TIGRAY,"	Axum",20.65,November,2016,38.71879888,14.11130791
5000,TIGRAY,"	Adigrat",18,November,2016,39.46033457,14.26667752
5001,TIGRAY,"	Wukiro",20,November,2016,39.599747,13.796083
5002,TIGRAY, Maichew,20,November,2016,39.541533,12.78792086
5003,TIGRAY,"	Mekelle",18,November,2016,39.47221911,13.48719005
5004,TIGRAY,"	Tigray Average	",19.43,November,2016,NA,NA
5005,AFAR,Ayisaeta,16.33,November,2016,41.43333,11.56667
5006,AFAR, Dubti ,15.66,November,2016,41.082,11.73292
5007,AFAR, Melka Werers,16,November,2016,40.18154914,9.340880502
5008,AFAR, AwashSabat Killo ,16.49,November,2016,8.983333333,40.16666667
5009,AFAR,Afar Average,16.12,November,2016,NA,NA
5010,AMHARA,Chuahit ,19.31,November,2016,39.311961,10.643157
5011,AMHARA,Gondar ,20,November,2016,37.46149667,12.59878688
5012,AMHARA,Esete,20,November,2016,37.88657423,10.92298692
5013,AMHARA,Debre-Tabor    ,20,November,2016,38.00833967,11.84769551
5014,AMHARA,Kobo,20,November,2016,39.63127424,12.16406542
5015,AMHARA,Weldiya     ,18.64,November,2016,39.6014117,11.82360232
5016,AMHARA,Kombolcha,17,November,2016,39.73724188,11.07807805
5017,AMHARA,Dessie,17.33,November,2016,39.63548793,11.11703902
5018,AMHARA,Shewa- Robit  ,16.66,November,2016,39.90269733,10.00580856
5019,AMHARA,Debre-Birhan,16.66,November,2016,39.52890047,9.67650294
5020,AMHARA,Mota ,18,November,2016,37.8807432,11.07475582
5021,AMHARA,Debre- markos,18,November,2016,37.72636868,10.33641293
5022,AMHARA,Dembecha,18,November,2016,37.48251554,10.56669266
5023,AMHARA,Bahir-Dar,18,November,2016,37.3815488,11.58416449
5024,AMHARA,Sekota,19.31,November,2016,39.03355257,12.62479803
5025,AMHARA,Amde work,18.64,November,2016,38.85815043,12.45920199
5026,AMHARA,Danigla,20,November,2016,36.83153176,11.25223153
5027,AMHARA,Chagni ,17,November,2016,36.50793596,10.95196565
5028,AMHARA,Kemise ,16.66,November,2016,39.85696873,10.71374234
5029,AMHARA,Bati ,16,November,2016,40.0181327,11.19153266
5030,AMHARA,Amhara Average,18.21,November,2016,NA,NA
5031,OROMIYA,Ghimbi,18,November,2016,35.83291974,9.163103789
5032,OROMIYA,Dembi-Dolo,20.98,November,2016,34.79748694,8.530219501
5033,OROMIYA,Shambu,18,November,2016,37.09431432,9.569809208
5034,OROMIYA,Nekemte,18,November,2016,36.54851971,9.09042469
5035,OROMIYA,Bedele,18.64,November,2016,36.36017384,8.454821965
5036,OROMIYA,Metu,17.33,November,2016,35.58726864,8.300606827
5037,OROMIYA,Jimma,16,November,2016,36.84385226,7.672338798
5038,OROMIYA,Agaro,17,November,2016,36.58627683,7.848002731
5039,OROMIYA,Ambo,16.16,November,2016,37.8446066,8.976806527
5040,OROMIYA,Weliso,16.83,November,2016,37.97073066,8.534178897
5041,OROMIYA,Ejere,20,November,2016,39.262249,8.78288
5042,OROMIYA,Fiche,16.66,November,2016,38.73344116,9.791083661
5043,OROMIYA,Nazareth,18,November,2016,39.26667,8.55
5044,OROMIYA,Shashe-mene ,16,November,2016,38.6,7.2
5045,OROMIYA,Diksise,16.64,November,2016,39.55824,8.059179
5046,OROMIYA,Asella,16.64,November,2016,39.12972322,7.949589951
5047,OROMIYA,Asebe-Teferi,15,November,2016,40.86708,9.08569
5048,OROMIYA,Bedessa,16,November,2016,40.77378712,8.902011546
5049,OROMIYA,Alemaya,15,November,2016,42.0166666,9.3999984
5050,OROMIYA,Boreda,15.33,November,2016,41.278686,9.331067
5051,OROMIYA,Adaba,17.66,November,2016,39.3890878,7.004454253
5052,OROMIYA,Robe,19.31,November,2016,39.631104,7.860619
5053,OROMIYA,Hagere-Mariam,20,November,2016,38.23603,5.63418
5054,OROMIYA,Negele-Borena,16,November,2016,39.583331,5.333332
5055,OROMIYA,Oromiya Average,17.23,November,2016,NA,NA
5056,SOMALIE,Shinile,16,November,2016,41.844013,9.686515
5057,SOMALIE,Arere,16,November,2016,37.6,8.51667
5058,SOMALIE,Jigjiga,18,November,2016,42.792342,9.367259
5059,SOMALIE,Hartshek,16,November,2016,43.3499986,9.1499994
5060,SOMALIE,Dolo,18.64,November,2016,42.059257,4.179211
5061,SOMALIE,Moyale,18,November,2016,39.056,3.527
5062,SOMALIE,Somali Average,17.07,November,2016,NA,NA
5063,BENISHANGUL - GUMUZ              ,Mambook,18,November,2016,NA,NA
5064,BENISHANGUL - GUMUZ              ,Mender-Sebat ,16.33,November,2016,NA,NA
5065,BENISHANGUL - GUMUZ              ,Asossa,18,November,2016,34.53730603,10.05784932
5066,BENISHANGUL - GUMUZ              ,Bambasi,20,November,2016,34.73046863,9.751504664
5067,BENISHANGUL - GUMUZ              ,Kemashi,18.64,November,2016,35.85916991,9.515450626
5068,BENISHANGUL - GUMUZ              ,Agelo-meti  ,22,November,2016,35.77048443,9.640776618
5069,BENISHANGUL - GUMUZ              ,BENI-GUMUZ AVERAGE,18.75,November,2016,NA,NA
5070,SNNP,Welikite,17.33,November,2016,37.77266735,8.27732366
5071,SNNP,Butajira,15.33,November,2016,38.42140499,8.173264069
5072,SNNP,Hosahna,17.33,November,2016,37.84747123,7.538579317
5073,SNNP,Shone,18,November,2016,37.94869425,7.134857075
5074,SNNP,Doyugena,16,November,2016,37.78333,7.33333
5075,SNNP,Alaba,16,November,2016,38.086143,7.311546
5076,SNNP,Awasa,16.66,November,2016,38.474819,7.058624
5077,SNNP,Hagere-Selam   ,16.64,November,2016,38.51921184,6.513880636
5078,SNNP,Dilla,16,November,2016,38.30745962,6.410516676
5079,SNNP,Yirega-chefie ,16.33,November,2016,38.1988827,6.16095383
5080,SNNP,Welayita sodo,18,November,2016,37.749997,6.8999964
